Белорусь|ст. Сергиев Посад|ул. Котовского|8|6|497
Украина|д. Певек|ул. Мостовая|19|126|498
Россия|с. Новая Игирма|наб. Ударная|11|86|499
Россия|с. Шереметьево|ул. Набережная|1|195|499
Украина|к. Черняховск|ул. Тургенева|2|45|500
Украина|д. Морозовск|наб. Камская|9|160|501
Белорусь|ст. Томари|пер. Горный|19|160|501
Белорусь|ст. Абакан|ул. Ставропольская|14|137|502
Россия|к. Ачинск|наб. Восточная|9|111|502
Белорусь|клх Черский|наб. Ясная|15|62|503
Россия|п. Соловки|пер. Юности|12|76|504
Белорусь|г. Корсаков|наб. Колхозная|17|8|504
Белорусь|клх Елатьма|ш. 60 лет Октября|3|100|504
Россия|д. Соликамск|пер. Коммунаров|15|187|505
Белорусь|п. Аршан (Бурят.)|ул. Дарвина|4|49|506
Россия|с. Набережные Челны|ул. Волочаевская|8|91|506
Белорусь|с. Волхов|пер. Кузнецова|3|73|507
Украина|д. Аргаяш|бул. Рабочий|3|117|507
Россия|клх Барнаул|ул. Шахтерская|18|174|508
Белорусь|ст. Терней|наб. Техническая|9|14|508
Украина|к. Котлас|пер. Энгельса|8|168|508
Украина|д. Уварово|пр. Карьерный|1|199|509
Белорусь|клх Тамбов|ул. Репина|10|151|509
Россия|клх Кострома|бул. Сиреневый|3|93|510
Россия|с. Ачинск|пер. Монтажников|11|187|511
Россия|п. Мезень|алл. Азина|7|129|512
Россия|с. Карабулак|наб. Ленинская|2|138|512
Белорусь|к. Агата|ш. Луговое|11|142|512
Белорусь|д. Дно|пер. Докучаева|4|13|513
Россия|клх Снежногорск (Мурм.)|алл. Дорожная|3|11|513
Белорусь|с. Волоколамск|пр. Орджоникидзе|1|158|513
Россия|г. Бузулук|алл. Слободская|11|59|514
Россия|г. Верхний Уфалей|ул. Красноярская|11|56|514
Украина|с. Арсеньев|бул. 8 Марта|15|63|515
Украина|ст. Александров Гай|пр. Звездный|18|135|516
Белорусь|п. Белокуриха|пер. Восточный|12|138|517
Украина|с. Макаров|бул. Таманский|17|142|517
Россия|ст. Челюскин|ш. Тупиковое|18|53|518
Белорусь|ст. Анапа|пер. Железнодорожный|7|70|518
Украина|с. Палана|ш. Пушкинское|10|21|519
Украина|д. Иваново|наб. Кубанская|7|99|520
Украина|д. Егорьевск|пер. Карла Либкнехта|12|117|520
Россия|д. Жиганск|пер. Фабричный|4|198|520
Белорусь|г. Беломорск|ш. Гвардейское|2|2|521
Белорусь|г. Грозный|наб. Станционная|3|94|521
Белорусь|г. Джубга|бул. Стадионный|1|33|521
Белорусь|п. Калачинск|наб. Розы Люксембург|12|31|522
Белорусь|к. Владикавказ|наб. Ставропольская|13|115|522
Украина|г. Ижевск|пер. Титова|9|92|523
Белорусь|г. Биробиджан|ш. Победа|8|80|523
Россия|клх Курумкан|ш. Красное|18|43|523
Белорусь|клх Мурманск|ул. Полтавская|1|120|524
Белорусь|д. Курильск|бул. Гаражный|10|63|525
Белорусь|клх Архангельск|пер. Карла Либкнехта|11|45|526
Украина|клх Юрьевец (Иван.)|пер. Сплавный|19|28|526
Россия|п. Бронницы|ул. Ручейная|4|97|527
Белорусь|д. Беломорск|ш. Урицкого|4|59|528
Россия|ст. Краснотурьинск|пр. Ворошилова|16|37|529
Белорусь|г. Новороссийка|алл. Репина|18|103|529
Белорусь|клх Ноглики|пр. Ореховый|4|186|529
Россия|к. Талдом|бул. Балтийский|4|101|530
Украина|п. Калачинск|пр. Щербакова|1|170|531
Украина|ст. Октябрьское (Челяб.)|алл. Степная|6|51|532
Россия|ст. Крымск|бул. 1 Мая|12|38|532
Украина|д. Урюпинск|бул. Герцена|16|101|533
Украина|ст. Серов|алл. Блюхера|1|100|534
Белорусь|ст. Хоста|ул. Кавказская|13|12|535
Россия|г. Томпа|бул. Мичурина|5|77|535
Украина|д. Шатки|алл. Крупской|2|55|535
Россия|клх Усть-Камчатск|бул. Водопроводный|3|10|536
Украина|д. Курганинск|наб. Линейная|5|170|536
Украина|ст. Тавда|наб. Чехова|3|67|536
Россия|ст. Беломорск|ш. Чайкиной|4|149|537
Украина|клх Владивосток|наб. Мая 1|17|148|537
Украина|ст. Черский|алл. Смирнова|14|181|538
Украина|к. Арзамас|ш. Невского|1|181|538
Белорусь|с. Калач-на-Дону|алл. Краснознаменная|9|72|538
Белорусь|к. Витим|пер. Локомотивный|12|167|539
Белорусь|клх Джубга|ш. Урожайное|12|165|540
Украина|к. Магас|пр. Циолковского|5|155|541
Белорусь|с. Вязьма|бул. Новгородский|1|113|541
Украина|п. Глазов|ш. Рязанское|18|68|542
Белорусь|с. Дивногорск|алл. Жданова|19|190|543
Россия|п. Нарьян-Мар|ул. Первомайская|13|24|543
Россия|ст. Россошь|пер. Каштановый|8|132|544
Россия|д. Усть-Кулом|наб. Горная|9|162|544
Украина|к. Голицыно|ул. Карьерная|3|170|544
Украина|ст. Кулунда|бул. Свободы|7|5|545
Россия|к. Курганинск|ш. Специалистов|16|3|545
Россия|клх Курск|пр. Октября|10|148|545
Украина|клх Сусуман|пер. Раздольный|10|141|546
Украина|д. Бирск|бул. Кедровый|5|99|546
Россия|к. Киржач|алл. Высотная|18|106|546
Белорусь|п. Чулым|бул. Менделеева|16|26|547
Белорусь|г. Москва, МГУ|бул. Профсоюзный|11|164|547
Украина|ст. Шуя|пер. Камский|7|54|548
Россия|клх Печенга|ул. Чернышевского|1|51|548
Белорусь|с. Валдай|наб. Лазурная|16|20|548
Россия|с. Сергиев Посад|алл. Седова|8|186|549
Украина|п. Барнаул|пер. Мостовой|17|193|549
Украина|к. Минеральные Воды|бул. Одесский|13|173|550
Украина|с. Пышма|алл. Ангарская|1|192|550
Россия|к. Плес|наб. Троицкая|18|61|551
Россия|с. Усть-Баргузин|наб. Парковая|1|46|552
Россия|с. Кашира|бул. Свердлова|16|36|552
Россия|к. Ногинск (Моск.)|пр. Красноярский|4|115|553
Белорусь|д. Шахты|алл. Торговая|2|158|553
Украина|ст. Южно-Сахалинск|ш. Рязанское|12|118|553
Украина|п. Валдай|наб. Ульяновская|7|159|554
Белорусь|г. Апатиты|ш. Чапаева|3|116|555
Белорусь|к. Шереметьево|пр. Сенной|4|41|556
Украина|ст. Северобайкальск|пер. Родниковый|4|170|556
Белорусь|к. Выборг|наб. Красногвардейская|16|67|557
Украина|к. Кропоткин (Краснод.)|ул. Прудовая|1|181|557
Украина|п. Миллерово|наб. Ленинская|13|94|558
Украина|ст. Макаров|наб. Рабочая|8|115|559
Белорусь|с. Усть-Ишим|пер. Репина|13|105|559
Украина|к. Советский|пр. Вахитова|1|110|560
Россия|клх Смоленск|пр. Морской|6|137|560
Украина|п. Выборг|бул. Новоселов|7|93|561
Белорусь|ст. Якутск|ул. Почтовая|18|23|561
Россия|п. Избербаш|пр. Таежный|9|33|562
Украина|к. Тюмень|наб. Казанская|12|9|562
Белорусь|с. Теберда|алл. Максима Горького|5|72|562
Белорусь|ст. Морозовск|пер. Жукова|17|35|563
Россия|к. Горячинск|пр. Белорусский|13|168|564
Украина|клх Валаам|бул. Раздольный|19|26|564
Россия|д. Краснодар|алл. Заречная|2|106|565
Украина|п. Майкоп|пр. Пограничный|11|32|565
Белорусь|п. Елабуга|алл. Ореховая|15|166|566
Украина|п. Кырен|ш. Журавлева|5|196|566
Россия|д. Рославль|бул. Минина|2|27|567
Белорусь|г. Усть-Кулом|пер. Кубанский|4|102|567
Россия|г. Славгород|пр. Щетинкина|10|16|567
Украина|клх Петрозаводск|алл. Средняя|1|107|568
Украина|клх Норильск|ул. Февральская|3|97|569
Россия|клх Ржев|наб. Маяковского|17|82|570
Россия|п. Курумкан|алл. Луговая|2|169|570
Россия|с. Игарка|бул. Овражный|15|117|570
Белорусь|с. Ангарск|ш. Первомайское|12|49|571
Украина|клх Морозовск|бул. Пролетарский|14|171|571
Россия|п. Кулунда|наб. Родниковая|11|184|571
Украина|к. Курган|пр. Новостройка|7|99|572
Белорусь|к. Мокшан|ш. Леваневского|6|4|572
Россия|к. Кизел|пер. Садовый|6|88|573
Украина|к. Нязепетровск|алл. Рабочая|3|52|573
Россия|п. Тосно|пер. Транспортный|14|194|573
Белорусь|клх Югорск|пер. Огородный|17|24|574
Украина|ст. Сызрань|ул. Воронежская|16|102|574
Украина|ст. Котельнич|бул. Сибирский|12|19|575
Украина|д. Междуреченский|бул. Комсомольский|11|9|575
Россия|к. Тула|ш. Космическое|13|73|576
Белорусь|п. Ербогачен|ш. Волкова|5|148|576
Украина|д. Павловский Посад|бул. Черемушки|15|12|577
Украина|клх Кетченеры|пер. Большевистский|13|77|577
Белорусь|ст. Октябрьское (Хант.)|алл. Гайдара|16|95|577
Украина|с. Кяхта|наб. Клары Цеткин|3|189|578
Россия|клх Ишим|наб. Волжская|16|175|578
Россия|ст. Киренск|ул. Черемуховая|3|5|578
Белорусь|к. Славянск-на-Кубани|бул. Брянский|3|11|579
Белорусь|д. Абинск|ш. Энергетиков|9|140|580
Россия|с. Верхний Тагил|ш. Морозова|5|76|580
Россия|д. Астрахань|ул. Кочубея|15|5|580
Белорусь|с. Оленек|наб. Крестьянская|14|1|581
Россия|г. Великий Устюг|ул. Водопроводная|18|180|581
Россия|п. Нижнекамск|наб. Речная|19|106|582
Россия|г. Прохладный|бул. Красина|6|95|583
Белорусь|с. Ялуторовск|ш. Красное|4|189|583
Россия|с. Прохладный|алл. Семашко|16|90|583
Украина|с. Нижнекамск|ул. Гагарина|14|167|584
Россия|клх Юровск|наб. Титова|19|167|584
Белорусь|г. Рязань|ш. Заовражное|11|44|584
Россия|к. Моршанск|алл. Деповская|19|88|585
Украина|д. Октябрьский (Башк.)|алл. Цветочная|6|151|586
Белорусь|п. Забайкальск|пер. Шолохова|4|14|586
Россия|п. Петушки|наб. Ивановская|6|9|587
Россия|д. Томари|алл. Войкова|8|161|587
Белорусь|п. Кизляр|алл. Морозова|13|68|588
Украина|клх Воронеж|алл. Подгорная|18|38|588
Украина|клх Осташков|пр. Пролетарский|11|22|589
Белорусь|д. Крымск|наб. Иванова|19|85|590
Белорусь|к. Тымовское|пер. Трактовый|14|180|591
Россия|п. Лодейное Поле|наб. Братская|12|154|591
Белорусь|д. Бузулук|пр. 40 лет Октября|13|71|591
Белорусь|клх Усть-Калманка|пр. Инженерный|12|150|592
Белорусь|д. Томпа|наб. Восьмого Марта|2|179|593
Россия|клх Нефтегорск (Самар.)|бул. Заречный|16|198|593
Украина|с. Слюдянка|пр. Высокий|9|29|594
Белорусь|ст. Александров|пер. Глинки|15|158|595
Белорусь|клх Эльтон|ул. Рязанская|10|121|596
Белорусь|к. Одинцово|алл. Ветеранов|17|38|596
Украина|п. Кемерово|ул. Орджоникидзе|11|11|596
Россия|д. Ярославль|алл. Кедровая|17|171|597
Белорусь|к. Зарайск|бул. Куйбышева|8|73|597
Россия|п. Волгодонск|пер. Литейный|17|29|597
Украина|г. Лабытнанги|ш. Шахтерское|12|179|598
Украина|д. Елабуга|пр. Ярославский|12|20|598
Белорусь|клх Хоста|ул. Комарова|15|133|599
Белорусь|ст. Ревда (Сверд.)|алл. Ивановская|9|111|599
Россия|д. Тура|пр. Прудовой|11|58|600
Россия|д. Дмитров|алл. Энгельса|19|73|600
Украина|ст. Галич|алл. 8-е Марта|19|187|600
Украина|п. Оленегорск (Якут.)|алл. Марта 8|2|128|601
Украина|д. Оса|пер. Крестьянский|3|36|601
Украина|клх Новая Игирма|пр. Комсомольский|15|185|602
Белорусь|д. Стрежевой|ул. Гагарина|4|29|602
Белорусь|ст. Печенга|пер. Лазо|4|61|603
Белорусь|с. Джейрах|ш. Балтийское|6|85|603
Украина|г. Находка|пер. Вишневый|15|164|603
Украина|клх Кострома|бул. Харьковский|16|139|604
Украина|клх Черкесск|ш. Ивановское|1|122|604
Украина|д. Кондопога|пер. Орджоникидзе|4|7|605
Белорусь|клх Торжок|ш. Станционное|3|103|605
Белорусь|ст. Оха|бул. Лесный|8|178|605
Украина|п. Каменномостский|пр. 40 лет Победы|19|105|606
Белорусь|к. Плесецк|алл. Добролюбова|16|32|607
Украина|п. Иваново|наб. Казачья|13|184|608
Белорусь|с. Звенигород|наб. Ильича|16|138|608
Белорусь|г. Гусь-Хрустальный|наб. Уральская|7|75|609
Белорусь|г. Токсово|пр. Крестьянский|15|30|610
Украина|к. Калач|алл. Студенческая|1|198|610
Белорусь|ст. Мурманск|бул. Кубанский|11|104|610
Украина|с. Северодвинск|наб. Семашко|3|191|611
Россия|с. Домодедово|наб. Южная|10|18|611
Украина|ст. Любань|наб. Деповская|5|58|612
Россия|с. Рославль|ш. Больничное|6|98|613
Россия|ст. Мостовской|пер. Харьковский|6|126|613
Белорусь|с. Томпа|ул. Красногвардейская|19|183|614
Украина|п. Углегорск|пр. Березовый|18|99|615
Россия|к. Братск|бул. Осипенко|19|127|616
Россия|д. Кижи|ул. Прохладная|15|196|616
Россия|д. Тимашевск|ул. Кленовая|1|166|616
Украина|п. Сунтар|ул. Абрикосовая|14|31|617
Россия|с. Губаха|пр. Западный|17|155|617
Украина|ст. Шатура|наб. Демьяна Бедного|2|32|618
Украина|клх Сочи|пер. Коммунаров|1|112|618
Украина|п. Белгород|пер. Тюленина|17|18|618
Россия|к. Тутаев|алл. Комарова|11|9|619
Россия|д. Снежногорск (Мурм.)|пр. Надежды|5|190|619
Украина|ст. Шуя|бул. Окружной|5|71|619
Белорусь|к. Губаха|пер. Ленинский|6|16|620
Россия|ст. Солнечногорск|ш. Полевое|13|53|620
Россия|п. Красноуфимск|наб. Угловая|16|161|620
Россия|с. Мичуринск|пер. Таежный|5|38|621
Украина|г. Нарым|алл. Локомотивная|17|145|622
Россия|п. Нурлат|ул. Радужная|14|155|623
Россия|клх Рязань|пер. Шахтерский|1|176|624
Белорусь|с. Коломна|бул. Кутузова|3|13|624
Белорусь|г. Лабытнанги|пер. Иванова|7|84|625
Украина|к. Любань|наб. Победы|1|119|626
Россия|д. Энгельс|ул. Орджоникидзе|18|148|627
Россия|п. Кингисепп|ул. 50 лет Октября|2|100|627
Белорусь|д. Гремячинск (Бурят.)|пер. Таманский|18|83|627
Россия|к. Ковров|наб. Толбухина|19|190|628
Белорусь|г. Мончегорск|бул. Авиационный|19|91|629
Украина|ст. Шелагонцы|ул. Ульянова|5|146|630
Белорусь|клх Чулым|алл. Ульяновская|9|183|630
Белорусь|к. Нижнекамск|алл. Троицкая|15|17|631
Белорусь|г. Данков|пр. Харьковский|17|48|632
Россия|п. Рязань|бул. Станционный|4|187|632
Украина|к. Ясный (Оренб.)|пер. Ломоносова|10|32|633
Украина|клх Черусти|бул. Новостройка|1|71|633
Украина|п. Лодейное Поле|ш. Олега Кошевого|1|64|633
Белорусь|г. Арсеньев|наб. Жуковского|6|64|634
Россия|клх Аргаяш|наб. Базарная|3|109|634
Украина|клх Оренбург|ш. Ясное|5|94|634
Россия|г. Яр-Сале|пер. Фурманова|1|18|635
Россия|п. Шуя|наб. Овражная|17|180|636
Россия|клх Кинешма|пер. 8 Марта|19|50|636
Россия|д. Сызрань|пер. Ручейный|4|107|636
Украина|к. Сызрань|пер. Новосельский|16|116|637
Украина|п. Сортавала|ш. Депутатское|11|199|637
Украина|клх Луга|ш. Жуковского|1|92|637
Россия|клх Новомичуринск|ул. Гаражная|11|10|638
Россия|к. Кинешма|алл. Азовская|7|53|638
Белорусь|г. Кириши|ул. Тракторная|15|36|639
Россия|к. Жиганск|ул. Ульянова|8|198|639
Украина|ст. Адыгейск|ул. Сахалинская|6|131|640
Россия|клх Тулун|ш. Сахалинское|10|38|640
Белорусь|д. Саранск|ул. Чапаева|2|24|641
Россия|к. Курумкан|ул. Виноградная|12|165|641
Украина|клх Катав-Ивановск|пер. Октября|3|182|641
Белорусь|п. Ясный (Оренб.)|алл. Тополиная|6|160|642
Белорусь|д. Луховицы|алл. Воронежская|11|144|643
Россия|с. Мезень|наб. Ударная|17|109|643
Россия|д. Сузун|пер. Шишкина|7|152|643
Украина|г. Амурск|бул. Микрорайон|7|65|644
Украина|д. Магнитогорск|ш. Краснопартизанское|10|44|644
Белорусь|д. Петухово|пр. Ильича|7|119|644
Россия|д. Владимир|ул. Маркса Карла|19|195|645
Украина|с. Токсово|пер. Шоссейный|4|10|646
Белорусь|п. Руза|алл. Ангарская|3|172|646
Белорусь|г. Курчатов|ул. Бульварная|2|116|647
Россия|д. Гудермес|пер. Ставропольский|13|186|648
Россия|клх Дно|пр. 40 лет Октября|13|77|648
Белорусь|к. Курган|наб. Литейная|12|167|648
Белорусь|клх Ессентуки|ул. Льва Толстого|15|65|649
Украина|п. Апшеронск|бул. Степана Разина|7|159|649
Россия|клх Архангельск|бул. Интернациональный|7|145|649
Белорусь|к. Терскол|наб. Урицкого|10|48|650
Белорусь|с. Советский|ул. Надежды|14|136|650
Белорусь|п. Шуя|пер. Фестивальный|15|31|650
Белорусь|п. Тула|бул. Спортивный|4|141|651
Россия|к. Охотск|бул. Шевченко|19|3|651
Россия|г. Ухта|ул. Речная|13|8|652
Украина|д. Тотьма|ш. Литейное|17|86|652
Россия|д. Шенкурск|пр. Абрикосовый|16|155|653
Россия|п. Верхний Баскунчак|алл. Астраханская|17|57|653
Белорусь|с. Абинск|пер. Астраханский|8|181|653
Украина|ст. Витим|ш. Астраханское|15|35|654
Россия|ст. Каневская|ул. Молодежная|15|44|654
Белорусь|д. Онега|ш. Торговое|18|189|655
Белорусь|клх Кировск (Ленин.)|пер. Мая 1|12|172|656
Украина|к. Тура|алл. Чайковского|8|12|656
Белорусь|ст. Кудымкар|алл. Северная|1|1|656
Россия|к. Самара|наб. Ушакова|10|130|657
Украина|п. Шамары|алл. Сенная|16|30|657
Украина|с. Усть-Калманка|ш. Курчатова|1|194|658
Россия|п. Поярково|пр. Боровой|8|75|658
Россия|клх Балашиха|ул. Рылеева|16|64|659
Россия|к. Углегорск|ш. Пионерское|12|127|659
Белорусь|с. Яхрома|ш. Серафимовича|15|114|660
Белорусь|клх Магадан|ул. Волгоградская|1|72|660
Россия|ст. Эльтон|пр. Курганный|12|40|660
Россия|п. Кунгур|ул. Советов|14|16|661
Украина|д. Яшкуль|ш. Тенистое|14|75|662
Белорусь|д. Лесной (Сверд.)|алл. Дорожная|17|107|662
Украина|д. Шуя|ш. Химиков|8|56|663
Россия|г. Прохладный|наб. Балтийская|6|119|663
Украина|к. Уссурийск|наб. Приозерная|17|46|664
Россия|с. Тобольск|пер. Ленский|3|184|664
Белорусь|клх Сосновый Бор|бул. Воронежский|1|54|665
Белорусь|клх Алдан|ш. Урицкого|8|36|665
Белорусь|ст. Дербент|алл. Сенная|11|67|665
Россия|клх Заводоуковск|ш. Новгородское|14|150|666
Украина|п. Тула|ул. Металлистов|8|28|666
Белорусь|с. Джубга|бул. Тюленина|7|8|666
Россия|п. Находка|бул. Культуры|4|162|667
Белорусь|д. Мокшан|пр. Демьяна Бедного|14|88|667
Белорусь|д. Хасан|ул. Кошевого|15|125|668
Россия|г. Ростов-на-Дону|бул. Путевой|19|126|668
Белорусь|г. Каргополь|бул. Толстого|7|65|668
Украина|д. Октябрьское (Хант.)|ш. Свердлова|18|177|669
Белорусь|г. Нурлат|наб. Смирнова|9|38|669
Украина|г. Губкинский|алл. Труда|4|132|670
Россия|г. Горячинск|пер. Горняцкий|11|127|670
Украина|д. Уварово|ул. Лунная|18|62|670
Белорусь|г. Майкоп|ул. Сосновая|8|88|671
Россия|с. Сортавала|пр. Лунный|13|199|671
Россия|п. Игнашино|ул. Тополиная|18|65|671
Россия|п. Воркута|алл. Механизаторов|15|130|672
Россия|г. Пышма|наб. Казанская|15|13|672
Белорусь|клх Смирных|ул. Советская|4|4|672
Украина|с. Тосно|алл. Литейная|2|139|673
Украина|п. Галич|ул. Угловая|13|193|673
Белорусь|д. Уварово|пер. Песочный|2|105|674
Украина|с. Тюмень|пр. Чапаева|5|173|674
Украина|с. Темрюк|наб. З.Космодемьянской|15|75|674
Белорусь|ст. Елец|бул. Короленко|16|42|675
Белорусь|г. Мезень|ул. Геологов|5|158|675
Украина|с. Смоленск|пр. Ореховый|17|93|675
Белорусь|с. Губкинский|наб. Иванова|19|68|676
Россия|д. Бавлы|пр. Краснопартизанский|5|66|676
Россия|г. Горячинск|пер. Олимпийский|2|112|677
Украина|ст. Буденновск|пр. Лесозаводский|19|21|678
Украина|к. Северодвинск|бул. Ленина|1|39|678
Белорусь|к. Лабытнанги|наб. Коммунистическая|10|184|679
Белорусь|к. Верхний Тагил|пер. Прохладный|4|96|679
Украина|п. Калачинск|алл. Набережная|16|179|680
Россия|к. Томск|алл. Портовая|14|174|681
Украина|г. Елец|пр. Безымянный|5|20|681
Белорусь|д. Шамары|пер. Демьяна Бедного|18|16|682
Россия|п. Сунтар|ул. Элеваторная|8|37|682
Украина|клх Кижи|наб. Астраханская|1|102|683
Россия|г. Кизляр|алл. Майская|5|132|684
Россия|п. Юрьев-Польский|пр. Санаторный|10|101|685
Россия|клх Можга|ш. Станиславского|8|117|685
Белорусь|клх Поярково|пр. Прудовой|11|85|685
Украина|ст. Иваново|наб. Красных Партизан|14|48|686
Украина|ст. Грозный|пер. Шевченко|14|100|687
Украина|клх Середниково|алл. Санаторная|14|93|687
Россия|п. Печенга|ул. Дорожников|16|189|687
Украина|с. Новомосковск|наб. Вахитова|12|138|688
Украина|с. Нефтегорск (Самар.)|пр. Средний|5|69|689
Украина|ст. Лесной (Сверд.)|ул. Кузнецова|15|152|690
Россия|клх Оренбург|бул. Южный|16|66|691
Белорусь|г. Адлер|ул. Поселковая|16|76|691
Украина|к. Диксон|наб. Иванова|7|90|692
Украина|ст. Усть-Кулом|пер. Кавказский|10|8|692
Белорусь|п. Оленек|бул. Тепличный|2|68|692
Украина|п. Колпашево|пер. Астраханский|4|156|693
Белорусь|клх Назрань|наб. Широкая|17|143|693
Белорусь|клх Диксон|пер. Березовый|14|107|693
Белорусь|к. Сухиничи|наб. Механизаторов|5|84|694
Белорусь|к. Калевала|ш. Черемуховое|13|152|694
Россия|ст. Уренгой|ул. 1 Мая|15|157|694
Россия|г. Нижнекамск|пр. Целинный|17|171|695
Белорусь|к. Анадырь|наб. Воровского|4|35|695
Белорусь|г. Сеймчан|ул. Просторная|6|148|696
Россия|п. Печенга|алл. Мостовая|18|166|696
Россия|клх Семлячики|пр. Заречный|7|131|697
Россия|с. Ведено|бул. Краснопартизанский|17|11|697
Белорусь|п. Кашхатау|пр. Малиновый|7|113|697
Украина|п. Поронайск|ш. Фрунзе|1|181|698
Украина|клх Мелеуз|алл. Высоцкого|4|112|698
Украина|г. Хасавюрт|бул. Пархоменко|16|174|698
Россия|п. Морозовск|бул. Кочубея|19|10|699
Белорусь|п. Ряжск|бул. Лермонтова|8|150|699
Белорусь|ст. Углич|наб. Шолохова|8|67|699
Украина|г. Певек|пер. Виноградный|18|20|700
Украина|клх Юрюзань|пр. Сибирский|17|11|701
Украина|с. Усть-Калманка|ш. Каштановое|16|25|701
Украина|п. Дагомыс|ш. Дальневосточное|2|10|702
Украина|д. Шелагонцы|ш. Тукая|8|88|702
Украина|д. Благовещенск (Амур.)|ул. Осенняя|11|162|703
Украина|г. Меренга|пр. Черемуховый|9|134|703
Белорусь|клх Александровск-Сахалинский|пер. Кочубея|6|20|703
Россия|клх Ейск|алл. Коминтерна|1|125|704
Украина|к. Иркутск|наб. Брянская|15|132|704
Украина|клх Ульяновск|ш. Глинки|3|192|705
Белорусь|ст. Нижневартовск|наб. Бажова|15|108|705
Россия|д. Новгород Великий|пр. Никитина|13|112|705
Украина|п. Азов (Рост.)|пер. Монтажников|7|86|706
Россия|к. Ухта|наб. Приморская|7|39|707
Белорусь|с. Троицк (Челяб.)|алл. Трудовая|19|6|707
Украина|к. Усолье Сибирское|бул. Амурский|19|116|708
Украина|д. Поярково|ш. Коминтерна|11|193|708
Россия|к. Холмск|ул. Кооперативная|5|20|709
Россия|г. Слюдянка|наб. Амурская|9|158|710
Россия|с. Волоколамск|алл. Боровая|4|13|711
Украина|клх Александровск|наб. Инженерная|9|47|711
Россия|д. Рыбинск|пр. Клары Цеткин|3|168|711
Россия|п. Александровск|ш. Пригородное|13|49|712
Украина|с. Певек|алл. Кирпичная|9|6|713
Белорусь|к. Гусь-Хрустальный|бул. Шишкина|3|131|713
Россия|д. Сусуман|пер. Репина|12|132|713
Белорусь|ст. Аша|ш. Толбухина|12|156|714
Украина|ст. Чермоз|алл. Есенина|6|128|715
Белорусь|ст. Гусь-Хрустальный|алл. Бригадная|12|27|715
Россия|д. Углегорск|бул. Загородный|13|36|716
Украина|г. Углегорск|пр. Щетинкина|1|154|717
Украина|клх Верхотурье|ш. Халтурина|16|171|717
Белорусь|с. Самара|бул. Терешковой|6|120|717
Россия|г. Серафимович|бул. Попова|12|150|718
Белорусь|ст. Старый Оскол|алл. Кутузова|3|70|718
Украина|клх Дзержинск|наб. Невского|5|170|718
Украина|п. Льгов|бул. Полярный|1|84|719
Украина|к. Серафимович|наб. Томская|18|179|720
Белорусь|к. Луховицы|пр. Деповский|2|55|720
Белорусь|ст. Апрелевка|ш. Ломоносова|4|22|720
Украина|д. Любань|наб. Южная|8|105|721
Украина|ст. Югорск|ул. Волжская|12|43|722
Украина|п. Горно-Алтайск|пр. Кольцова|7|192|722
Белорусь|г. Ярославль|бул. Бригадный|8|145|722
Белорусь|п. Борзя|пр. Аэродромный|14|63|723
Белорусь|г. Калуга|пр. Свободный|4|141|723
Россия|клх Кириши|наб. Тупиковая|17|13|724
Россия|п. Хоста|бул. Заводской|5|145|724
Россия|п. Волхов|бул. Тенистый|4|113|725
Белорусь|к. Верхотурье|ул. Тюленина|1|71|725
Белорусь|к. Оленегорск (Якут.)|ул. Советов|3|9|725
Украина|с. Магас|ш. Пушкинское|7|181|726
Россия|с. Щельяюр|ул. Циолковского|3|95|727
Белорусь|с. Челябинск|бул. Сибирский|4|14|727
Белорусь|с. Майкоп|алл. Урожайная|1|99|728
Россия|ст. Мыс Шмидта|бул. Привокзальный|15|84|728
Россия|клх Алдан|наб. Тельмана|19|67|728
Белорусь|ст. Североморск|ул. Надежды|3|83|729
Россия|ст. Барнаул|пер. Байкальский|6|132|729
Украина|п. Буйнакск|ул. Курганная|15|1|730
Россия|к. Поярково|пер. Фестивальный|5|56|731
Россия|п. Наро-Фоминск|ш. Кооперативное|1|19|731
Белорусь|д. Улан-Удэ|ул. Воронежская|14|3|732
Белорусь|с. Костомукша|пер. Окружной|2|84|732
Белорусь|к. Певек|пр. Выгонный|10|93|732
Россия|д. Невьянск|пер. Никитина|16|156|733
Украина|д. Ардон|бул. Индустриальный|1|66|733
Россия|ст. Андреаполь|наб. Сахалинская|1|60|733
Украина|г. Сухиничи|алл. Литейная|7|103|734
Россия|ст. Королев|пр. Черняховского|12|105|734
Украина|к. Саратов|ул. Достоевского|6|109|735
Россия|г. Горячинск|ул. Щетинкина|11|103|736
Украина|клх Черемхово|ш. 60 лет Октября|12|170|736
Белорусь|клх Королев|пер. Краснодарский|7|56|737
Россия|ст. Лабытнанги|бул. Рыбацкий|10|28|738
Россия|с. Усть-Камчатск|ул. Речная|12|125|738
Белорусь|г. Муравленко|наб. Свободы|12|103|738
Россия|ст. Шали|ш. Подлесное|16|176|739
Белорусь|клх Тверь|ул. 8 Марта|1|164|739
Белорусь|клх Балашов|бул. Бабушкина|12|59|739
Белорусь|д. Апрелевка|алл. Ватутина|13|16|740
Россия|г. Воскресенск|пер. Мая 1|10|54|741
Россия|д. Уварово|пр. Промышленный|3|135|741
Белорусь|д. Пятигорск|алл. Стадионная|12|18|742
Украина|к. Губкинский|наб. Торговая|3|61|742
Украина|клх Мыс Шмидта|наб. М.Горького|15|150|742
Белорусь|д. Владимир|ш. Хуторское|9|61|743
Украина|клх Ямбург|алл. Краснознаменная|14|64|743
